Id,Label
7608,9
7609,9
7610,5
7611,5
7612,7
7613,4
7614,8
7615,0
7616,1
7617,8
7618,8
7619,1
7620,3
7621,5
7622,8
7623,5
7624,8
7625,2
7626,2
7627,8
7628,2
7629,4
7630,3
7631,8
7632,1
7633,7
7634,2
7635,8
7636,4
7637,3
7638,7
7639,3
7640,3
7641,1
7642,0
7643,6
7644,0
7645,3
7646,8
7647,7
7648,1
7649,6
7650,1
7651,8
7652,4
7653,3
7654,7
7655,1
7656,5
7657,2
7658,4
7659,2
7660,8
7661,0
7662,0
7663,1
7664,1
7665,0
7666,5
7667,0
7668,4
7669,7
7670,3
7671,1
7672,6
7673,1
7674,0
7675,7
7676,0
7677,3
7678,8
7679,2
7680,8
7681,8
7682,5
7683,0
7684,5
7685,2
7686,2
7687,3
7688,7
7689,8
7690,2
7691,1
7692,7
7693,0
7694,4
7695,7
7696,5
7697,0
7698,9
7699,1
7700,8
7701,8
7702,3
7703,9
7704,2
7705,2
7706,5
7707,1
7708,8
7709,2
7710,1
7711,8
7712,5
7713,0
7714,3
7715,3
7716,7
7717,4
7718,0
7719,6
7720,5
7721,4
7722,1
7723,0
7724,0
7725,1
7726,0
7727,1
7728,7
7729,8
7730,5
7731,0
7732,0
7733,8
7734,7
7735,7
7736,2
7737,2
7738,7
7739,9
7740,2
7741,5
7742,9
7743,7
7744,5
7745,0
7746,9
7747,3
7748,7
7749,1
7750,3
7751,3
7752,5
7753,0
7754,7
7755,0
7756,0
7757,0
7758,5
7759,2
7760,5
7761,1
7762,5
7763,6
7764,2
7765,0
7766,0
7767,5
7768,1
7769,6
7770,2
7771,4
7772,3
7773,1
7774,0
7775,8
7776,4
7777,6
7778,1
7779,0
7780,5
7781,4
7782,4
7783,8
7784,8
7785,6
7786,9
7787,9
7788,8
7789,7
7790,8
7791,8
7792,5
7793,5
7794,4
7795,2
7796,5
7797,4
7798,2
7799,4
7800,6
7801,4
7802,2
7803,3
7804,1
7805,6
7806,8
7807,4
7808,8
7809,7
7810,0
7811,7
7812,0
7813,7
7814,9
7815,8
7816,8
7817,4
7818,6
7819,3
7820,4
7821,9
7822,2
7823,9
7824,0
7825,0
7826,2
7827,5
7828,9
7829,9
7830,0
7831,3
7832,8
7833,7
7834,2
7835,2
7836,9
7837,7
7838,1
7839,5
7840,7
7841,8
7842,2
7843,1
7844,1
7845,1
7846,3
7847,7
7848,0
7849,7
7850,0
7851,6
7852,7
7853,8
7854,5
7855,9
7856,7
7857,4
7858,9
7859,2
7860,2
7861,4
7862,8
7863,5
7864,7
7865,2
7866,1
7867,6
7868,0
7869,6
7870,7
7871,5
7872,3
7873,2
7874,3
7875,0
7876,4
7877,7
7878,0
7879,9
7880,8
7881,4
7882,0
7883,6
7884,1
7885,9
7886,2
7887,1
7888,8
7889,5
7890,5
7891,1
7892,4
7893,4
7894,5
7895,4
7896,3
7897,5
7898,4
7899,1
7900,8
7901,7
7902,7
7903,5
7904,8
7905,3
7906,6
7907,9
7908,8
7909,5
7910,7
7911,0
7912,8
7913,7
7914,0
7915,7
7916,8
7917,4
7918,9
7919,0
7920,5
7921,8
7922,8
7923,2
7924,4
7925,7
7926,9
7927,6
7928,4
7929,4
7930,0
7931,9
7932,5
7933,1
7934,8
7935,5
7936,2
7937,3
7938,6
7939,5
7940,8
7941,8
7942,3
7943,8
7944,7
7945,9
7946,5
7947,4
7948,8
7949,0
7950,1
7951,7
7952,6
7953,8
7954,8
7955,4
7956,1
7957,6
7958,6
7959,5
7960,5
7961,0
7962,1
7963,3
7964,3
7965,6
7966,3
7967,5
7968,4
7969,5
7970,1
7971,0
7972,9
7973,7
7974,0
7975,7
7976,0
7977,8
7978,1
7979,9
7980,7
7981,1
7982,4
7983,2
7984,1
7985,6
7986,1
7987,1
7988,9
7989,8
7990,1
7991,8
7992,4
7993,4
7994,5
7995,6
7996,4
7997,8
7998,9
7999,2
8000,7
8001,8
8002,1
8003,8
8004,8
8005,6
8006,0
8007,1
8008,9
8009,5
8010,9
8011,1
8012,8
8013,1
8014,0
8015,2
8016,9
8017,0
8018,5
8019,7
8020,0
8021,4
8022,9
8023,2
8024,6
8025,0
8026,5
8027,1
8028,7
8029,9
8030,5
8031,8
8032,3
8033,2
8034,5
8035,8
8036,1
8037,2
8038,8
8039,2
8040,3
8041,5
8042,6
8043,0
8044,4
8045,6
8046,0
8047,8
8048,8
8049,5
8050,2
8051,7
8052,8
8053,8
8054,7
8055,4
8056,6
8057,4
8058,5
8059,0
8060,6
8061,7
8062,0
8063,8
8064,8
8065,8
8066,2
8067,8
8068,3
8069,1
8070,6
8071,7
8072,3
8073,9
8074,8
8075,9
8076,4
8077,2
8078,9
8079,8
8080,3
8081,1
8082,3
8083,5
8084,6
8085,6
8086,5
8087,1
8088,9
8089,3
8090,0
8091,1
8092,7
8093,5
8094,6
8095,4
8096,2
8097,5
8098,5
8099,8
8100,9
8101,4
8102,7
8103,5
8104,8
8105,8
8106,2
8107,7
8108,1
8109,3
8110,0
8111,2
8112,4
8113,8
8114,0
8115,2
8116,8
8117,7
8118,7
8119,8
8120,6
8121,4
8122,3
8123,0
8124,6
8125,3
8126,2
8127,9
8128,2
8129,5
8130,5
8131,5
8132,8
8133,7
8134,4
8135,6
8136,6
8137,2
8138,5
8139,7
8140,7
8141,0
8142,2
8143,0
8144,2
8145,1
8146,8
8147,8
8148,0
8149,2
8150,3
8151,1
8152,8
8153,2
8154,2
8155,1
8156,4
8157,5
8158,4
8159,9
8160,5
8161,4
8162,8
8163,5
8164,8
8165,8
8166,8
8167,6
8168,5
8169,2
8170,3
8171,0
8172,9
8173,7
8174,6
8175,9
8176,8
8177,2
8178,7
8179,8
8180,1
8181,7
8182,4
8183,1
8184,9
8185,5
8186,7
8187,8
8188,1
8189,1
8190,4
8191,2
8192,4
8193,0
8194,6
8195,7
8196,5
8197,1
8198,6
8199,3
8200,9
8201,4
8202,6
8203,1
8204,1
8205,9
8206,1
8207,5
8208,8
8209,8
8210,0
8211,5
8212,8
8213,7
8214,1
8215,7
8216,2
8217,0
8218,8
8219,7
8220,0
8221,0
8222,0
8223,2
8224,1
8225,9
8226,1
8227,3
8228,5
8229,8
8230,4
8231,4
8232,3
8233,5
8234,2
8235,2
8236,7
8237,7
8238,2
8239,1
8240,6
8241,0
8242,4
8243,4
8244,1
8245,5
8246,6
8247,1
8248,8
8249,8
8250,7
8251,7
8252,3
8253,9
8254,4
8255,2
8256,2
8257,4
8258,5
8259,6
8260,0
8261,9
8262,1
8263,2
8264,5
8265,6
8266,8
8267,8
8268,1
8269,7
8270,7
8271,0
8272,3
8273,4
8274,1
8275,1
8276,5
8277,0
8278,2
8279,8
8280,2
8281,9
8282,0
8283,1
8284,9
8285,1
8286,6
8287,8
8288,8
8289,0
8290,0
8291,4
8292,2
8293,1
8294,5
8295,3
8296,7
8297,4
8298,1
8299,6
8300,5
8301,4
8302,0
8303,2
8304,7
8305,0
8306,8
8307,0
8308,1
8309,9
8310,9
8311,0
8312,2
8313,2
8314,4
8315,9
8316,5
8317,9
8318,0
8319,1
8320,2
8321,0
8322,2
8323,8
8324,5
8325,0
8326,4
8327,5
8328,1
8329,2
8330,9
8331,8
8332,4
8333,4
8334,8
8335,0
8336,5
8337,7
8338,2
8339,1
8340,2
8341,9
8342,1
8343,1
8344,8
8345,8
8346,5
8347,1
8348,3
8349,0
8350,9
8351,0
8352,2
8353,7
8354,2
8355,1
8356,9
8357,2
8358,8
8359,6
8360,8
8361,6
8362,4
8363,1
8364,3
8365,0
8366,4
8367,4
8368,1
8369,7
8370,1
8371,4
8372,6
8373,7
8374,5
8375,7
8376,5
8377,7
8378,1
8379,3
8380,8
8381,9
8382,4
8383,4
8384,8
8385,6
8386,3
8387,2
8388,4
8389,5
8390,7
8391,5
8392,4
8393,8
8394,9
8395,0
8396,5
8397,4
8398,4
8399,9
8400,2
8401,7
8402,7
8403,0
8404,1
8405,1
8406,0
8407,6
8408,9
8409,1
8410,4
8411,4
8412,8
8413,7
8414,0
8415,9
8416,8
8417,1
8418,6
8419,0
8420,1
8421,6
8422,7
8423,0
8424,1
8425,4
8426,1
8427,0
8428,1
8429,4
8430,1
8431,8
8432,9
8433,1
8434,9
8435,7
8436,9
8437,1
8438,1
8439,1
8440,5
8441,1
8442,8
8443,1
8444,6
8445,3
8446,2
8447,1
8448,9
8449,8
8450,3
8451,4
8452,8
8453,0
8454,5
8455,8
8456,0
8457,8
8458,2
8459,5
8460,1
8461,0
8462,1
8463,8
8464,9
8465,5
8466,8
8467,1
8468,1
8469,5
8470,5
8471,0
8472,3
8473,3
8474,8
8475,7
8476,9
8477,2
8478,6
8479,0
8480,3
8481,4
8482,5
8483,5
8484,7
8485,4
8486,2
8487,8
8488,4
8489,0
8490,6
8491,7
8492,7
8493,7
8494,0
8495,1
8496,0
8497,7
8498,0
8499,8
8500,0
8501,4
8502,6
8503,7
8504,8
8505,8
8506,3
8507,4
8508,7
8509,1
8510,3
8511,2
8512,1
8513,5
8514,3
8515,7
8516,8
8517,0
8518,2
8519,9
8520,3
8521,9
8522,6
8523,6
8524,4
8525,7
8526,9
8527,8
8528,3
8529,4
8530,0
8531,0
8532,3
8533,1
8534,6
8535,1
8536,8
8537,3
8538,4
8539,0
8540,0
8541,5
8542,4
8543,6
8544,6
8545,5
8546,3
8547,0
8548,9
8549,0
8550,2
8551,8
8552,4
8553,6
8554,3
8555,1
8556,2
8557,0
8558,8
8559,6
8560,8
8561,5
8562,9
8563,8
8564,9
8565,4
8566,3
8567,8
8568,9
8569,7
8570,3
8571,1
8572,4
8573,5
8574,4
8575,4
8576,9
8577,6
8578,4
8579,2
8580,8
8581,7
8582,2
8583,6
8584,2
8585,3
8586,5
8587,9
8588,3
8589,7
8590,0
8591,1
8592,1
8593,7
8594,6
8595,4
8596,4
8597,3
8598,6
8599,2
8600,8
8601,3
8602,3
8603,4
8604,0
8605,0
8606,9
8607,1
8608,8
8609,5
8610,9
8611,2
8612,7
8613,6
8614,2
8615,4
8616,8
8617,2
8618,4
8619,3
8620,6
8621,9
8622,6
8623,0
8624,1
8625,7
8626,4
8627,4
8628,2
8629,2
8630,6
8631,0
8632,0
8633,4
8634,8
8635,7
8636,0
8637,1
8638,9
8639,7
8640,2
8641,5
8642,7
8643,2
8644,4
8645,6
8646,9
8647,4
8648,1
8649,3
8650,2
8651,5
8652,4
8653,8
8654,2
8655,4
8656,0
8657,0
8658,1
8659,8
8660,9
8661,0
8662,5
8663,9
8664,5
8665,8
8666,6
8667,0
8668,4
8669,9
8670,6
8671,1
8672,2
8673,5
8674,3
8675,8
8676,7
8677,0
8678,5
8679,4
8680,1
8681,5
8682,5
8683,4
8684,5
8685,6
8686,6
8687,0
8688,9
8689,2
8690,2
8691,2
8692,1
8693,1
8694,1
8695,8
8696,1
8697,8
8698,9
8699,5
8700,0
8701,1
8702,8
8703,6
8704,8
8705,9
8706,2
8707,2
8708,6
8709,0
8710,7
8711,8
8712,8
8713,5
8714,1
8715,0
8716,1
8717,4
8718,9
8719,9
8720,9
8721,2
8722,0
8723,2
8724,0
8725,8
8726,8
8727,4
8728,2
8729,8
8730,1
8731,7
8732,6
8733,8
8734,0
8735,8
8736,4
8737,2
8738,4
8739,7
8740,5
8741,7
8742,3
8743,8
8744,7
8745,7
8746,7
8747,7
8748,0
8749,5
8750,3
8751,0
8752,5
8753,1
8754,1
8755,1
8756,2
8757,9
8758,2
8759,0
8760,4
8761,0
8762,8
8763,1
8764,1
8765,9
8766,9
8767,1
8768,9
8769,6
8770,1
8771,5
8772,7
8773,4
8774,8
8775,8
8776,8
8777,3
8778,8
8779,0
8780,9
8781,3
8782,8
8783,1
8784,6
8785,6
8786,0
8787,0
8788,9
8789,8
8790,1
8791,1
8792,2
8793,4
8794,3
8795,6
8796,8
8797,6
